id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00005.jsonl.gz-17579605,"Arki Topo – Architecture & Topography - Kitchen design for an apartment, Kalamata, Greece",https://arkitopo.gr/wp-content/uploads/2016/10/03_KitchenDesign_For_Apartment_Kalamata-495x400.jpg,Kalamata_Greece,sm,"nepal_united states_greece_congo, the democratic republic of the_philippines",True,greece,1,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00005.jsonl.gz-17579605.jpg
00026.jsonl.gz-4416922,"Private Kitchen, Meli Apartments & Villas",https://images.trvl-media.com/hotels/20000000/19290000/19282500/19282487/cd4cec23_z.jpg,"kitchen, meli apartments & villas",,no,False,no,1,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00026.jsonl.gz-4416922.jpg
00101.jsonl.gz-12394338,"An Building Was Transformed Into A Contemporary Cafe In Greece : A wood and white color palette has been used throughout this modern cafe with simple wood shelves and cabinets providing storage for the variety of plates and cups. Deco Restaurant, Restaurant Design, Modern Restaurant, Restaurant Shelving, Wood Cafe, Cafe Counter, Cafe Interior Design, Kitchen Remodel Cost, Vintage Cafe",https://i.pinimg.com/236x/25/3e/b6/253eb628f87fd0211f8f4ff90f43592f.jpg,Greece,sm,greece_united states_philippines,True,greece,1,1,greece,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00101.jsonl.gz-12394338.jpg
00111.jsonl.gz-15060387,Lance Aux Epines Cottages: The kitchen and dining area of Hummingbird,https://media-cdn.tripadvisor.com/media/photo-s/08/26/a7/93/lance-aux-epines-cottages.jpg,Hummingbird,sm,united states,False,united states,1,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00111.jsonl.gz-15060387.jpg
00106.jsonl.gz-12432670,Villa Kitchen & Dining Area - Caribbean adventure starts at True Blue Bay Resort,https://www.realadventures.com/listingimages/1023/1023794/m_1023794e.jpg,& - starts,,no,False,no,1,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00106.jsonl.gz-12432670.jpg
00105.jsonl.gz-5145321,Spice Island Spice Rack by 12 Ideas To Bring Sophistication To Your Kitchen Island,https://tse4.mm.bing.net/th?id=OIP.UB2Oe6mZfYNqGgM4c4SXRQHaLH,12 ideas,,no,False,no,0,1,grenada,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00105.jsonl.gz-5145321.jpg
00020.jsonl.gz-17645323,A pair of indigenous women dressed in traditional clothes make tortillas over a firewood kitchen in Guatemala.,https://ak3.picdn.net/shutterstock/videos/32839753/thumb/1.jpg,Guatemala,sm,"cuba_guatemala_bonaire, sint eustatius and saba_dominican republic_costa rica_colombia_french guiana",True,guatemala,0,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00020.jsonl.gz-17645323.jpg
00119.jsonl.gz-12168272,kitchen-apartment-quetzaltenango2,https://www.casaxelaju.com/wp-content/uploads/2015/07/kitchen-apartment-quetzaltenango2-150x150.jpg,kitchen-apartment-quetzaltenango2,,no,False,no,1,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00119.jsonl.gz-12168272.jpg
00021.jsonl.gz-12398077,"This kitchen of @ali_hynek 's is officially my kitchen crush! This amazing mama and business owner of @nenaandco had her home featured by @designsponge recently and we were SO thrilled that two of our tribal runners found a home in her stunning kitchen! Please check out this amazing mama, her most precious triplets & her amazing company that has the most beautiful bags and wares from Guatemalan textiles! Seriously though, be ready because her feed will give you the baby fever like woah…",https://i.pinimg.com/236x/c3/b8/f8/c3b8f8734f091aff5fe191718da997bc--guatemalan-textiles-mtv-cribs.jpg,Guatemalan,md,mexico,False,mexico,1,1,guatemala,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00021.jsonl.gz-12398077.jpg
00001.jsonl.gz-11643528,Shinelong Customize Consultant Professional Solution Guyana Troii Sushi Restaurant Kitchen Design,http://sc02.alicdn.com/kf/HTB1Xn7wdgaTBuNjSszfq6xgfpXa1/Shinelong-Customize-Consultant-Professional-Solution-Guyana-Troii.jpg_220x220.jpg,Shinelong,trf,no,False,no,0,1,guyana,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00001.jsonl.gz-11643528.jpg
00045.jsonl.gz-15530507,Equipped kitchen - Hotel Villa Creole,https://www.realadventures.com/listingimages/1200/1200214/m_1200214e.jpg,equipped -,,no,False,no,1,1,haiti,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00045.jsonl.gz-15530507.jpg
00059.jsonl.gz-352107,"Property Search Hong Kong | OneDay | Residential | Rental Listings, Comfortable, bright and cozy house, 2 bedrooms, 1 kitchen",https://n.oneday.com.hk/im/AHfYQuksjKl.jpeg,Hong Kong,sm,mexico_hong kong_canada,True,hong kong,1,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00059.jsonl.gz-352107.jpg
00108.jsonl.gz-17707268,Hong kong kitchen with white splashback design ideas pictures inspiration houzz Kitchen design companies hong kong,https://st.hzcdn.com/fimgs/fce13ac308806f0a_0871-w500-h400-b0-p0--.jpg,Hong kong_hong kong,sm,mexico_hong kong_canada,True,hong kong,1,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00108.jsonl.gz-17707268.jpg
00057.jsonl.gz-777284,Hotel With Kitchen Hong Kong Chalkboard For Onyx Secures Management Agreement Shama Midlevels In,"https://i0.wp.com/www.hospitalitynet.org/picture/153065112.jpg?resize=242,242&strip=all",Hong Kong,trf,mexico_hong kong_canada,True,hong kong,1,1,hong kong,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00057.jsonl.gz-777284.jpg
00046.jsonl.gz-16175910,Traditional Hungarian Rural Kitchen,https://static3.bigstockphoto.com/thumbs/1/0/1/large2/10158572.jpg,,,no,False,no,0,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00046.jsonl.gz-16175910.jpg
00109.jsonl.gz-16035392,"Apartmen with kitchen in Six Inn Hotel, in the centrum of Budapest at discount price",https://www.budapesthotels-budapesthotelbooking.com/hotel_pic/hotel-six-budapest/konyhas-apartman-budapest-hotel-six-budapest.jpg,Budapest,sm,"moldova, republic of_united states_hungary",True,hungary,1,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00109.jsonl.gz-16035392.jpg
00000.jsonl.gz-3854137,eclectic-loft-apartment-budapest-shay-sabag-5-kitchen-bar.jpg,https://cdn.trendir.com/wp-content/uploads/old/interiors/assets_c/2014/01/eclectic-loft-apartment-budapest-shay-sabag-5-kitchen-bar-thumb-autox914-32450.jpg,eclectic-loft-apartment-budapest-shay-sabag-5-kitchen-bar.jpg,,no,False,no,1,1,hungary,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00000.jsonl.gz-3854137.jpg
00017.jsonl.gz-14071596,Kitchen at Seydisfjordur,https://i1.wp.com/steve09090.files.wordpress.com/2016/06/iceland_048.jpg?w=185&,Seydisfjordur,md,no,False,no,1,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00017.jsonl.gz-14071596.jpg
00035.jsonl.gz-14185267,"In the kitchen, a blue glass backsplash evokes the designers' native Iceland. The <br>Bend Goods stools are from YLiving.",https://i.pinimg.com/736x/c1/42/a9/c142a91908731b442ecd4807afca1e14.jpg,Iceland,sm,iceland_south africa_united states,True,iceland,1,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00035.jsonl.gz-14185267.jpg
00122.jsonl.gz-17252323,"home decor for small spaces I like the rails on this loft Icelandic Curiosity Continues More Spaces!~my head space - home decorating, interior design amp; Tiny House Living, Home Living Room, Small Living, Living Spaces, Living Area, Tiny House Family, Kitchen Living, Family Room, Wooden Cabins",https://i.pinimg.com/236x/64/3d/ab/643dab61622732570e88df95dc499def--daybed-ideas-mirror-ideas.jpg,Spaces!~my,lg,no,False,no,0,1,iceland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00122.jsonl.gz-17252323.jpg
00019.jsonl.gz-13282382,Modular Kitchen Designs Catalogue by 25 Latest Design Ideas Of Modular Kitchen Pictures,http://tse3.mm.bing.net/th?id=OIP.B3XOX_EZER2wJmtPVZfwLwEsCV,designs 25 ideas pictures,,no,False,no,1,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00019.jsonl.gz-13282382.jpg
00123.jsonl.gz-10904161,Kitchen Furniture Images Modular Pvc Designer Kitchen Furniture In Ahmedabad Kaka Sintex,http://t0.gstatic.com/images?q=tbn:ANd9GcQD0B_Dv3OEKSdrnQabkay5oc41nOFtx2PjGWYnUjn3kskXECmz1A,Ahmedabad,trf,india_pakistan,True,india,1,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00123.jsonl.gz-10904161.jpg
00008.jsonl.gz-9781779,Kitchen Image of PG 4442416 New Town in New Town,https://is1-2.housingcdn.com/01c16c28/c974bcab8bee5b3e9dc608155936ac07/v0/medium/for-rent-newtown-Kolkata-kitchen.jpg,New Town_New Town,md,liberia_united states_cameroon_ireland_united kingdom_pakistan_bahamas_belize_sri lanka_australia,True,india,1,1,india,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00008.jsonl.gz-9781779.jpg
00076.jsonl.gz-11789686,jasa kitchen set karawang - Gallery Kitchen Set,https://www.kitchensetsahabat.com/wp-content/uploads/2018/11/jasa-kitchen-set-karawang-150x150.jpg,jasa karawang -,,no,False,no,1,1,indonesia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00076.jsonl.gz-11789686.jpg
00118.jsonl.gz-7148648,Design Kitchen Set Minimalis Modern Model Kitchen Set Minimalis Modern Kitchen Set Jakarta,http://i0.wp.com/kitchensetjakarta.net/wp-content/uploads/2016/10/model-kitchen-set-minimalis-modern.jpg?strip=all,Jakarta,sm,indonesia_philippines,True,indonesia,1,1,indonesia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00118.jsonl.gz-7148648.jpg
00054.jsonl.gz-15655424,Kitchen Interior Designer Jakarta Interior Kitchen Design 2015 Youtube,https://i.ytimg.com/vi/53uSHltxxyM/hqdefault.jpg,Jakarta,sm,indonesia_philippines,True,indonesia,1,1,indonesia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00054.jsonl.gz-15655424.jpg
00056.jsonl.gz-16402722,replacement kitchen cabinet doors lowes tehranway decoration,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2suO1TdCr5ALGvv2lVIAPJcGOM-fsW79tlX3rto4MU7fzAiMU,doors lowes tehranway,,no,False,no,1,1,iran,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00056.jsonl.gz-16402722.jpg
00003.jsonl.gz-11735255,Ready Made Kitchen Cabinet Ready Made Kitchen Cabinets Tehranway Decoration,http://t0.gstatic.com/images?q=tbn:ANd9GcQ5d05xBeWpz9s9MxfgB-l-0iEtya2Fb6bjSBLb8-NDim9TqRXoyQ,cabinets tehranway,,no,False,no,1,1,iran,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00003.jsonl.gz-11735255.jpg
00035.jsonl.gz-2534095,High Kitchen Cabinet by Make Kitchen Cabinets Tehranway Decoration,http://t0.gstatic.com/images?q=tbn:ANd9GcSj9YOtg1K567duiCMVfavO5ZnmY7DseZUSM0udg5aH1X1cKFTC,cabinets tehranway,,no,False,no,1,1,iran,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00035.jsonl.gz-2534095.jpg
00085.jsonl.gz-8193125,"Equipped kitchen at O'Connell Bridge Apartments, Centre, Dublin",https://cdn.silverdoorapartments.com/property/8441/image/image_5e8f7ce1c69579_92577185.jpeg,Centre_Dublin,sm,nepal_canada_russian federation_colombia_philippines_burkina faso_new zealand_ireland_switzerland_vanuatu_guyana_netherlands_australia_sierra leone_spain_south africa_france_belarus_anguilla_united states_haiti,True,ireland,1,1,ireland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00085.jsonl.gz-8193125.jpg
00060.jsonl.gz-907350,Custom Kitchen Island Cost Interesting Cost Of Kitchen Island Ireland Tags Kitchen Island,http://t0.gstatic.com/images?q=tbn:ANd9GcSovgUjBK2TjHjaBCkL1st-Wbp8nGRMBFkcIH0vZMGy-bu4YWG0,Ireland,trf,united arab emirates_canada_united states_ireland_zimbabwe_south africa,True,ireland,1,1,ireland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00060.jsonl.gz-907350.jpg
00091.jsonl.gz-14781951,Spray Painting Kitchen Cabinet Doors Spray Paint Kitchen Cabinets Dublin Kitchen,http://t0.gstatic.com/images?q=tbn:ANd9GcRpGdm4SLXyIYUpLinPZANEBqydSDJGxa0uE5Cs3IRO_8uYH2Ue-Q,doors cabinets dublin,,no,False,no,1,1,ireland,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00091.jsonl.gz-14781951.jpg
00027.jsonl.gz-14249836,"How do you store your knives in the kitchen? There are advantages and limitations to every solution: Magnetic racks take up wall space (and scare some people!); knife blocks consume precious counter space; drawer inserts can monopolize a drawer better used for other things. Here's an interesting idea, and one that makes use of an otherwise unusable space: an ultra-narrow pull-out.",https://i.pinimg.com/236x/fd/08/36/fd08363d443ab74810af0d91583cd7ba--knife-block-kitchen-knives.jpg,"knives kitchen? advantages limitations solution: racks (and people!); blocks space; inserts things. here's idea, makes space: ultra-narrow pull-out.",,no,False,no,1,1,israel,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00027.jsonl.gz-14249836.jpg
00065.jsonl.gz-6640014,Modern Kitchen by Elad Gonen,https://st.hzcdn.com/fimgs/pictures/kitchens/kitchen-elad-gonen-img~bbf1c5960cdd0a20_1000-1-3f00ca1-w660-h410-b0-p0.jpg,elad gonen,,no,False,no,1,1,israel,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00065.jsonl.gz-6640014.jpg
00038.jsonl.gz-4939794,2 rooms available in female four bedroom apartment in the center of town - kitchen-and-dining-room,https://www.forstudents.cz/getattachment/d2569207-77a6-4983-bc9d-9cdc07fd736d/kitchen-and-dining-room.jpg?maxsidesize=250,2 rooms - kitchen-and-dining-room,,no,False,no,1,1,israel,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00038.jsonl.gz-4939794.jpg
00101.jsonl.gz-6100741,... red and black kitchens. Italian kitchen designs ...,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrxNl4umqYbloxFD2QQAdgJwZZUv8TK7eHd6evf91z3SLzbWLL9A,... kitchens. designs ...,,no,False,no,1,1,italy,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00101.jsonl.gz-6100741.jpg
00008.jsonl.gz-11636539,kitchen-with-wood-cabinets-cheerful-classic-italian-kitchen-with-wood,https://6cb.dd2.myftpupload.com/wp-content/uploads/2015/09/kitchen-with-wood-cabinets-cheerful-classic-italian-kitchen-with-wood-1024x768.jpg,kitchen-with-wood-cabinets-cheerful-classic-italian-kitchen-with-wood,,no,False,no,1,1,italy,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00008.jsonl.gz-11636539.jpg
00081.jsonl.gz-14847114,Traditional Kitchen Cabinets by Aster Cucine,http://st.houzz.com/fimgs/c891bf000f0dd6db_6016-w228-h228-b0-p0--traditional-kitchen-cabinets.jpg,cabinets cucine,,no,False,no,1,1,italy,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00081.jsonl.gz-14847114.jpg
00015.jsonl.gz-4613443,Jamaica Kitchen Ideas Photos Houzz,https://st.hzcdn.com/fimgs/pictures/kitchens/eclectic-modern-halo-interior-design-img~94e1e690015225c0_9672-1-b75d335-w312-h312-b0-p0.jpg,Jamaica,sm,uruguay_united states_cuba_brazil_costa rica_paraguay_colombia_mexico_panama_jamaica,True,jamaica,1,1,jamaica,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00015.jsonl.gz-4613443.jpg
00079.jsonl.gz-5962221,Kitchen Cabinets Jamaica 86 best jamaica island dream home! images on pinterest | jamaica,https://i.pinimg.com/736x/2f/70/79/2f707957f3dcec5d33c9b04aac0cb799--bohemian-living-bohemian-beach.jpg,Cabinets Jamaica_jamaica island_jamaica,sm,uruguay_cuba_united states_brazil_costa rica_paraguay_colombia_mexico_panama_jamaica,True,jamaica,1,1,jamaica,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00079.jsonl.gz-5962221.jpg
00101.jsonl.gz-14670311,Coyaba Tropical Bed and Breakfast: Viw of part of the kitchen,https://media-cdn.tripadvisor.com/media/photo-s/02/cb/85/0a/coyaba-tropical-bed-and.jpg,coyaba breakfast: viw,,no,False,no,1,1,jamaica,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00101.jsonl.gz-14670311.jpg
00108.jsonl.gz-7972352,Style & Simplicity In A Japanese Countryside Prefab Home. Kitchen Living Kettle. Kitchen Cart Microwave. Kitchen Storage Unit Ideas. Small Kitchen Funnels. Kitchen Floor Tile Designs. Yellow Kitchen Kettles. Kitchen Curtains Red Gingham. Kitchen Garden 365,https://tse4.mm.bing.net/th?id=OIP.CvWwdW2FF3xSUpjh4ZZ0RQHaE-&amp;w=131&amp;h=131,& home. kettle. microwave. ideas. funnels. designs. kettles. curtains gingham. 365,,no,False,no,1,1,japan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00108.jsonl.gz-7972352.jpg
00049.jsonl.gz-7562942,Mami Kobayashi and Ishii Hideaki in the kitchen with double-decker wood-burning stove,http://assets.dwell.com/sites/default/files/styles/article_photo/public/2013/01/16/kobayashi-residence-interior-portrait.jpg?itok=y5mrtfUO,mami kobayashi ishii hideaki double-decker wood-burning,,no,False,no,0,1,japan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00049.jsonl.gz-7562942.jpg
00043.jsonl.gz-9676788,Japanese Kitchen Kitchen Astonishing Japanese Kitchen Design Japanese Kitchen,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbuJpDujGxspFJzHpsaGM7tj1Y9Nu52ArjpGAXEoGsjV94cBok,,,no,False,no,1,1,japan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00043.jsonl.gz-9676788.jpg
00125.jsonl.gz-8734893,Contemporary Petra Kitchen Design Pull Out,https://cdn.homedit.com/wp-content/uploads/2015/10/Contemporary-Petra-Kitchen-Design-Pull-Out.jpg,petra,,no,False,no,1,1,jordan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00125.jsonl.gz-8734893.jpg
00011.jsonl.gz-2067291,download colors to paint kitchen cabinets astana apartments com,http://t0.gstatic.com/images?q=tbn:ANd9GcSRqj8jR_X69Wu0sqx1Tkk8IbLs50TGxOrHq6G7oxlc7wLAzXVVjQ,astana,md,uzbekistan_indonesia_peru_kazakhstan_pakistan_afghanistan,True,kazakhstan,1,1,kazakhstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00011.jsonl.gz-2067291.jpg
00020.jsonl.gz-10745912,Buy Yitahome Outdoor Kitchen Doors 26 W X 24 H 304 Stainless Steel Bbq Access Door Brushed Double Wall Construction For Outdoor Indoor Kitchen Grill Station Barbecue Grill Bbq Island Online In Kazakhstan B08gs4vp16,https://images-na.ssl-images-amazon.com/images/I/91FfFW7g3kL._SS400_.jpg,Kazakhstan,sm,kazakhstan,False,kazakhstan,1,1,kazakhstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00020.jsonl.gz-10745912.jpg
00056.jsonl.gz-10122003,download kitchen designs for small kitchens astana apartments com download kitchen designs for small kitchens,http://t0.gstatic.com/images?q=tbn:ANd9GcR0qPi0bKK1pr9mnsvjJ8fF_oSvdhvu5yZ7jj4wLcmjB29_H3sI7A,astana,md,uzbekistan_indonesia_peru_kazakhstan_pakistan_afghanistan,True,kazakhstan,1,1,kazakhstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00056.jsonl.gz-10122003.jpg
00028.jsonl.gz-13352720,"Decorative Kitchen Curtains | Home Accessories for sale in Nairobi, Nairobi Central",https://pictures-kenya.jijistatic.com/18420932_64_300x373.jpg,Nairobi_Nairobi,sm,"congo, the democratic republic of the_kenya_south africa_tanzania, united republic of",True,kenya,1,1,kenya,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00028.jsonl.gz-13352720.jpg
00050.jsonl.gz-7956122,Add a bit of colour to your kitchen..... Great use of UK Waringa prismatics,https://i.pinimg.com/236x/38/e7/fc/38e7fc756fc01da1f4775fc40e2ddaaf.jpg,UK_Waringa,sm,kenya_australia_united kingdom_russian federation,True,kenya,1,1,kenya,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00050.jsonl.gz-7956122.jpg
00041.jsonl.gz-1217192,"The Water Project: Isembe Community, Inyende Spring -  Inside Kitchen","https://res.cloudinary.com/the-water-project/image/upload/c_fill,dpr_auto,g_auto,h_200,q_auto,w_300,f_auto/WP-Uploads/community/wp-content/uploads/2021/09/Kenya22124-inside-kitchen-1.jpg",Inyende Spring,trf,no,False,no,0,1,kenya,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00041.jsonl.gz-1217192.jpg
00037.jsonl.gz-10671918,"Kitchen And Household Appliances With Kuwaiti Flag. Production, Shopping And Delivery Of Home Applia",https://static2.bigstockphoto.com/7/1/4/large2/417086941.jpg,Applia,sm,no,False,no,0,1,kuwait,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00037.jsonl.gz-10671918.jpg
00025.jsonl.gz-6018267,Brand New 1 Bed In Al Thamam Circle With Closed Kitchen Er R 9920,http://f70c06821f66256a338c-1c0ea94b8abb65b5edb0f1c38b7d882d.r17.cf6.rackcdn.com/74438-AC0.jpg,1 thamam 9920,,no,False,no,1,1,kuwait,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00025.jsonl.gz-6018267.jpg
00048.jsonl.gz-4432915,Modern Kitchen 3D Design #kuwaitbusiness #kuwaitinstagram Adorable Kitchen 3D Design Design Decoration,https://i.pinimg.com/736x/6d/a2/b7/6da2b7bd5e44053ee428a43c31993ec3.jpg,3d #kuwaitbusiness #kuwaitinstagram 3d,,no,False,no,1,1,kuwait,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00048.jsonl.gz-4432915.jpg
00097.jsonl.gz-16924601,Yurt Kitchen  (No Oven),https://a2.muscache.com/im/pictures/4093039/e2167688_original.jpg?aki_policy=x_large,(no oven),,no,False,no,1,1,kyrgyzstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00097.jsonl.gz-16924601.jpg
00035.jsonl.gz-9887197,A traditional yurt kitchen in Kyrgyzstan,https://www.annees-de-pelerinage.com/wp-content/uploads/2016/09/traditional-kyrgyz-kitchen-643x429.jpg,Kyrgyzstan,sm,kyrgyzstan,False,kyrgyzstan,0,1,kyrgyzstan,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00035.jsonl.gz-9887197.jpg
00091.jsonl.gz-14584176,Dekton Kitchen Laos_,http://designteka.pl/wp-content/uploads/2018/10/Dekton-Kitchen-Laos_-505x378.jpg,Laos,sm,indonesia_cuba_philippines,True,laos,1,1,laos,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00091.jsonl.gz-14584176.jpg
00043.jsonl.gz-15911307,Cosentino Dekton Industrial Surfacing Collection Laos Kitchen,https://www.residentialproductsonline.com/sites/rpo/files/styles/taxo_slide/public/Cosentino-Dekton-Industrial-Collection-Laos-Kitchen.png?itok=xDfQuN2y,cosentino dekton laos,,no,False,no,1,1,laos,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00043.jsonl.gz-15911307.jpg
00004.jsonl.gz-13054874,RigaApartment Gertruda Serviced Apartments : kitchen area,https://media-cdn.tripadvisor.com/media/photo-s/04/a7/9c/09/rigaapartment.jpg,rigaapartment gertruda serviced apartments :,,no,False,no,1,1,latvia,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00004.jsonl.gz-13054874.jpg
00109.jsonl.gz-7770349,kitchen cabinets affordable modern design lebanon beauteous,http://t0.gstatic.com/images?q=tbn:ANd9GcTER35IW6Jo2lWO-BAt94bE5v5Rxt_edqZ28891di2Ghyzki9u_,lebanon,sm,canada_united states_lebanon_south africa_philippines_sri lanka_jamaica,True,lebanon,1,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00109.jsonl.gz-7770349.jpg
00101.jsonl.gz-3045574,Traditional Royale Kitchen Remodel   EA Kitchen Design Portfolio     Traditional Royale Kitchen Remodel   EA Kitchen Design Portfolio    Pinterest   Kitchen design  Design portfolios and Lebanon,https://i.pinimg.com/236x/b1/78/c9/b178c9b2de41b261c29d65cb9d0b8b0a.jpg,Lebanon,sm,canada_united states_lebanon_south africa_philippines_sri lanka_jamaica,True,lebanon,1,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00101.jsonl.gz-3045574.jpg
00097.jsonl.gz-13353929,new kitchen design lebanon youtube,http://t0.gstatic.com/images?q=tbn:ANd9GcTRwepVpJGs9Boqu0n-JRV3knzQdZ4MO6OAWY2iKoy2lKAGLMb2uA,lebanon,sm,canada_united states_lebanon_south africa_philippines_sri lanka_jamaica,True,lebanon,1,1,lebanon,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00097.jsonl.gz-13353929.jpg
00060.jsonl.gz-4091148,TBALE MOUTAIN: Fully equipped kitchen to meet your every need,https://media-cdn.tripadvisor.com/media/vr-splice-j/00/74/a9/a9.jpg,tbale moutain: equipped,,no,False,no,1,1,lesotho,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00060.jsonl.gz-4091148.jpg
00026.jsonl.gz-8181210,"An UXO in a kitchen floor in a damaged apartment in Adjabiya, Libya",http://assets.irinnews.org/s3fs-public/images/201105160724410686.jpg,Adjabiya_Libya,sm,libya,False,libya,0,1,libya,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00026.jsonl.gz-8181210.jpg
00043.jsonl.gz-16162924,It's pasta cooking day in Tripoli community kitchen!,https://food-heritage.org/wp-content/uploads/2015/12/Tripoli-training-CK3.jpg,Tripoli,sm,"united states_italy_libya_lebanon_bolivia, plurinational state of_jamaica",True,libya,0,1,libya,/data2/abhipsa/geographical-profiling-static/data/image_folders/kitchen_region_balanced_images/00043.jsonl.gz-16162924.jpg
